
======================================================================
SESSION START  2026-04-21 23:19:33
======================================================================
T00638 | astar          | rule=DEFAULT_PLANNER                | path=  14 | nodes=   59 |  1.872ms |    | dir=(1, 0) | score=29
T00639 | astar          | rule=DEFAULT_PLANNER                | path=  13 | nodes=   49 |  0.737ms |    | dir=(1, 0) | score=29
T00640 | astar          | rule=DEFAULT_PLANNER                | path=  12 | nodes=   39 |  1.472ms |    | dir=(1, 0) | score=29
T00641 | astar          | rule=DEFAULT_PLANNER                | path=  11 | nodes=   29 |  0.518ms |    | dir=(0, -1) | score=29
T00642 | astar          | rule=DEFAULT_PLANNER                | path=  10 | nodes=   26 |  0.637ms |    | dir=(0, -1) | score=29
T00643 | astar          | rule=DEFAULT_PLANNER                | path=   9 | nodes=   23 |  0.538ms |    | dir=(0, -1) | score=29
T00644 | astar          | rule=DEFAULT_PLANNER                | path=   8 | nodes=   20 |  0.679ms |    | dir=(0, -1) | score=29
T00645 | astar          | rule=DEFAULT_PLANNER                | path=   7 | nodes=   17 |  0.413ms |    | dir=(0, -1) | score=29
T00646 | astar          | rule=DEFAULT_PLANNER                | path=   6 | nodes=   14 |  0.385ms |    | dir=(0, -1) | score=29
T00647 | astar          | rule=DEFAULT_PLANNER                | path=   5 | nodes=   11 |  0.647ms |    | dir=(0, -1) | score=29
T00648 | astar          | rule=DEFAULT_PLANNER                | path=   4 | nodes=    8 |  1.516ms |    | dir=(0, -1) | score=29
T00649 | astar          | rule=DEFAULT_PLANNER                | path=   3 | nodes=    5 |  0.717ms |    | dir=(0, -1) | score=29
T00650 | astar          | rule=DEFAULT_PLANNER                | path=   2 | nodes=    2 |  0.708ms |    | dir=(1, 0) | score=29
T00651 | bfs            | rule=FOOD_ADJACENT                  | path=   0 | nodes=    0 |  0.576ms | FB | dir=(1, 0) | score=29
EVENT  FOOD_EATEN score=30
T00652 | astar          | rule=DEFAULT_PLANNER                | path=  17 | nodes=   69 |  0.945ms |    | dir=(0, -1) | score=30
T00653 | astar          | rule=DEFAULT_PLANNER                | path=  16 | nodes=   55 |  1.181ms |    | dir=(0, -1) | score=30
T00654 | astar          | rule=DEFAULT_PLANNER                | path=  15 | nodes=   41 |  1.529ms |    | dir=(0, -1) | score=30
T00655 | astar          | rule=DEFAULT_PLANNER                | path=  14 | nodes=   27 |  0.936ms |    | dir=(0, -1) | score=30
T00656 | astar          | rule=DEFAULT_PLANNER                | path=  13 | nodes=   13 |  0.997ms |    | dir=(1, 0) | score=30
T00657 | astar          | rule=DEFAULT_PLANNER                | path=  12 | nodes=   12 |  0.739ms |    | dir=(1, 0) | score=30
T00658 | astar          | rule=DEFAULT_PLANNER                | path=  11 | nodes=   11 |  0.746ms |    | dir=(1, 0) | score=30
T00659 | astar          | rule=DEFAULT_PLANNER                | path=  10 | nodes=   10 |  0.790ms |    | dir=(1, 0) | score=30
T00660 | astar          | rule=DEFAULT_PLANNER                | path=   9 | nodes=    9 |  0.987ms |    | dir=(1, 0) | score=30
T00661 | astar          | rule=DEFAULT_PLANNER                | path=   8 | nodes=    8 |  1.210ms |    | dir=(1, 0) | score=30
T00662 | astar          | rule=DEFAULT_PLANNER                | path=   7 | nodes=    7 |  0.597ms |    | dir=(1, 0) | score=30
T00663 | astar          | rule=DEFAULT_PLANNER                | path=   6 | nodes=    6 |  0.614ms |    | dir=(1, 0) | score=30
T00664 | astar          | rule=DEFAULT_PLANNER                | path=   5 | nodes=    5 |  0.622ms |    | dir=(1, 0) | score=30
T00665 | astar          | rule=DEFAULT_PLANNER                | path=   4 | nodes=    4 |  0.572ms |    | dir=(1, 0) | score=30
T00666 | astar          | rule=DEFAULT_PLANNER                | path=   3 | nodes=    3 |  0.561ms |    | dir=(1, 0) | score=30
T00667 | astar          | rule=DEFAULT_PLANNER                | path=   2 | nodes=    2 |  0.694ms |    | dir=(1, 0) | score=30
T00668 | bfs            | rule=FOOD_ADJACENT                  | path=   0 | nodes=    0 |  0.677ms | FB | dir=(1, 0) | score=30
EVENT  FOOD_EATEN score=31
T00669 | astar          | rule=DEFAULT_PLANNER                | path=  17 | nodes=   83 |  1.961ms |    | dir=(0, 1) | score=31
T00670 | astar          | rule=DEFAULT_PLANNER                | path=  16 | nodes=   71 |  1.214ms |    | dir=(0, 1) | score=31
T00671 | astar          | rule=DEFAULT_PLANNER                | path=  15 | nodes=   59 |  0.911ms |    | dir=(0, 1) | score=31
T00672 | astar          | rule=DEFAULT_PLANNER                | path=  14 | nodes=   47 |  0.863ms |    | dir=(0, 1) | score=31
T00673 | astar          | rule=DEFAULT_PLANNER                | path=  13 | nodes=   35 |  1.272ms |    | dir=(0, 1) | score=31
T00674 | astar          | rule=DEFAULT_PLANNER                | path=  12 | nodes=   23 |  0.731ms |    | dir=(0, 1) | score=31
T00675 | astar          | rule=DEFAULT_PLANNER                | path=  11 | nodes=   11 |  0.331ms |    | dir=(1, 0) | score=31
T00676 | astar          | rule=DEFAULT_PLANNER                | path=  10 | nodes=   10 |  0.389ms |    | dir=(1, 0) | score=31
T00677 | astar          | rule=DEFAULT_PLANNER                | path=   9 | nodes=    9 |  0.609ms |    | dir=(1, 0) | score=31
T00678 | astar          | rule=DEFAULT_PLANNER                | path=   8 | nodes=    8 |  0.594ms |    | dir=(1, 0) | score=31
T00679 | astar          | rule=DEFAULT_PLANNER                | path=   7 | nodes=    7 |  0.940ms |    | dir=(1, 0) | score=31
T00680 | astar          | rule=DEFAULT_PLANNER                | path=   6 | nodes=    6 |  0.648ms |    | dir=(1, 0) | score=31
T00681 | astar          | rule=DEFAULT_PLANNER                | path=   5 | nodes=    5 |  0.589ms |    | dir=(1, 0) | score=31
T00682 | astar          | rule=DEFAULT_PLANNER                | path=   4 | nodes=    4 |  0.618ms |    | dir=(1, 0) | score=31
T00683 | astar          | rule=DEFAULT_PLANNER                | path=   3 | nodes=    3 |  1.061ms |    | dir=(1, 0) | score=31
T00684 | astar          | rule=DEFAULT_PLANNER                | path=   2 | nodes=    2 |  0.965ms |    | dir=(1, 0) | score=31
T00685 | bfs            | rule=FOOD_ADJACENT                  | path=   0 | nodes=    0 |  1.161ms | FB | dir=(1, 0) | score=31
EVENT  FOOD_EATEN score=32
T00686 | astar          | rule=DEFAULT_PLANNER                | path=  19 | nodes=  103 |  2.235ms |    | dir=(1, 0) | score=32
T00687 | astar          | rule=DEFAULT_PLANNER                | path=  18 | nodes=   93 |  1.205ms |    | dir=(1, 0) | score=32
T00688 | astar          | rule=DEFAULT_PLANNER                | path=  17 | nodes=   84 |  1.587ms |    | dir=(1, 0) | score=32
T00689 | astar          | rule=DEFAULT_PLANNER                | path=  16 | nodes=   75 |  1.146ms |    | dir=(1, 0) | score=32
T00690 | astar          | rule=DEFAULT_PLANNER                | path=  15 | nodes=   66 |  1.857ms |    | dir=(1, 0) | score=32
T00691 | astar          | rule=DEFAULT_PLANNER                | path=  14 | nodes=   57 |  1.624ms |    | dir=(0, -1) | score=32
T00692 | astar          | rule=DEFAULT_PLANNER                | path=  13 | nodes=   52 |  1.941ms |    | dir=(0, -1) | score=32
T00693 | astar          | rule=DEFAULT_PLANNER                | path=  12 | nodes=   47 |  2.135ms |    | dir=(0, -1) | score=32
T00694 | astar          | rule=DEFAULT_PLANNER                | path=  11 | nodes=   41 |  0.977ms |    | dir=(0, -1) | score=32
T00695 | astar          | rule=DEFAULT_PLANNER                | path=  10 | nodes=   35 |  0.868ms |    | dir=(0, -1) | score=32
T00696 | astar          | rule=DEFAULT_PLANNER                | path=   9 | nodes=   29 |  1.180ms |    | dir=(0, -1) | score=32
T00697 | astar          | rule=DEFAULT_PLANNER                | path=   8 | nodes=   23 |  0.639ms |    | dir=(0, -1) | score=32
T00698 | astar          | rule=DEFAULT_PLANNER                | path=   7 | nodes=   17 |  0.663ms |    | dir=(0, -1) | score=32
T00699 | astar          | rule=DEFAULT_PLANNER                | path=   6 | nodes=   11 |  0.767ms |    | dir=(0, -1) | score=32
T00700 | astar          | rule=DEFAULT_PLANNER                | path=   5 | nodes=    5 |  0.960ms |    | dir=(1, 0) | score=32
T00701 | astar          | rule=DEFAULT_PLANNER                | path=   4 | nodes=    4 |  1.074ms |    | dir=(1, 0) | score=32
T00702 | astar          | rule=DEFAULT_PLANNER                | path=   3 | nodes=    3 |  0.265ms |    | dir=(1, 0) | score=32
T00703 | astar          | rule=DEFAULT_PLANNER                | path=   2 | nodes=    2 |  0.521ms |    | dir=(1, 0) | score=32
T00704 | bfs            | rule=FOOD_ADJACENT                  | path=   0 | nodes=    0 |  0.632ms | FB | dir=(1, 0) | score=32
EVENT  FOOD_EATEN score=33
T00705 | astar          | rule=DEFAULT_PLANNER                | path=  15 | nodes=   69 |  0.982ms |    | dir=(0, 1) | score=33
T00706 | astar          | rule=DEFAULT_PLANNER                | path=  14 | nodes=   59 |  1.415ms |    | dir=(0, 1) | score=33
T00707 | astar          | rule=DEFAULT_PLANNER                | path=  13 | nodes=   49 |  1.198ms |    | dir=(0, 1) | score=33
T00708 | astar          | rule=DEFAULT_PLANNER                | path=  12 | nodes=   39 |  0.922ms |    | dir=(0, 1) | score=33
T00709 | astar          | rule=DEFAULT_PLANNER                | path=  11 | nodes=   29 |  0.693ms |    | dir=(0, 1) | score=33
T00710 | astar          | rule=DEFAULT_PLANNER                | path=  10 | nodes=   19 |  0.689ms |    | dir=(0, 1) | score=33
T00711 | astar          | rule=DEFAULT_PLANNER                | path=   9 | nodes=    9 |  0.631ms |    | dir=(1, 0) | score=33
T00712 | astar          | rule=DEFAULT_PLANNER                | path=   8 | nodes=    8 |  0.890ms |    | dir=(1, 0) | score=33
T00713 | astar          | rule=DEFAULT_PLANNER                | path=   7 | nodes=    7 |  0.623ms |    | dir=(1, 0) | score=33
T00714 | astar          | rule=DEFAULT_PLANNER                | path=   6 | nodes=    6 |  0.604ms |    | dir=(1, 0) | score=33
T00715 | astar          | rule=DEFAULT_PLANNER                | path=   5 | nodes=    5 |  0.581ms |    | dir=(1, 0) | score=33
T00716 | astar          | rule=DEFAULT_PLANNER                | path=   4 | nodes=    4 |  0.591ms |    | dir=(1, 0) | score=33
T00717 | astar          | rule=DEFAULT_PLANNER                | path=   3 | nodes=    3 |  0.565ms |    | dir=(1, 0) | score=33
T00718 | astar          | rule=DEFAULT_PLANNER                | path=   2 | nodes=    2 |  0.841ms |    | dir=(1, 0) | score=33
T00719 | bfs            | rule=FOOD_ADJACENT                  | path=   0 | nodes=    0 |  0.269ms | FB | dir=(1, 0) | score=33
EVENT  FOOD_EATEN score=34
T00720 | astar          | rule=DEFAULT_PLANNER                | path=  14 | nodes=   63 |  1.054ms |    | dir=(0, -1) | score=34
T00721 | astar          | rule=DEFAULT_PLANNER                | path=  13 | nodes=   55 |  1.356ms |    | dir=(0, -1) | score=34
T00722 | astar          | rule=DEFAULT_PLANNER                | path=  12 | nodes=   47 |  0.827ms |    | dir=(0, -1) | score=34
T00723 | astar          | rule=DEFAULT_PLANNER                | path=  11 | nodes=   39 |  0.813ms |    | dir=(0, -1) | score=34
T00724 | astar          | rule=DEFAULT_PLANNER                | path=  10 | nodes=   31 |  0.830ms |    | dir=(0, -1) | score=34
T00725 | astar          | rule=DEFAULT_PLANNER                | path=   9 | nodes=   23 |  0.734ms |    | dir=(0, -1) | score=34
T00726 | astar          | rule=DEFAULT_PLANNER                | path=   8 | nodes=   15 |  0.651ms |    | dir=(0, -1) | score=34
T00727 | astar          | rule=DEFAULT_PLANNER                | path=   7 | nodes=    7 |  0.714ms |    | dir=(1, 0) | score=34
T00728 | astar          | rule=DEFAULT_PLANNER                | path=   6 | nodes=    6 |  0.287ms |    | dir=(1, 0) | score=34
T00729 | astar          | rule=DEFAULT_PLANNER                | path=   5 | nodes=    5 |  0.537ms |    | dir=(1, 0) | score=34
T00730 | astar          | rule=DEFAULT_PLANNER                | path=   4 | nodes=    4 |  0.744ms |    | dir=(1, 0) | score=34
T00731 | astar          | rule=DEFAULT_PLANNER                | path=   3 | nodes=    3 |  0.546ms |    | dir=(1, 0) | score=34
T00732 | astar          | rule=DEFAULT_PLANNER                | path=   2 | nodes=    2 |  0.542ms |    | dir=(1, 0) | score=34
T00733 | bfs            | rule=FOOD_ADJACENT                  | path=   0 | nodes=    0 |  0.809ms | FB | dir=(1, 0) | score=34
EVENT  FOOD_EATEN score=35
T00734 | astar          | rule=DEFAULT_PLANNER                | path=  21 | nodes=  127 |  1.599ms |    | dir=(0, 1) | score=35
T00735 | astar          | rule=DEFAULT_PLANNER                | path=  20 | nodes=  115 |  1.350ms |    | dir=(0, 1) | score=35
T00736 | astar          | rule=DEFAULT_PLANNER                | path=  19 | nodes=  107 |  1.210ms |    | dir=(1, 0) | score=35
T00737 | astar          | rule=DEFAULT_PLANNER                | path=  18 | nodes=   98 |  2.718ms |    | dir=(1, 0) | score=35
T00738 | astar          | rule=DEFAULT_PLANNER                | path=  17 | nodes=   89 |  1.203ms |    | dir=(1, 0) | score=35
T00739 | astar          | rule=DEFAULT_PLANNER                | path=  16 | nodes=   80 |  1.713ms |    | dir=(1, 0) | score=35
T00740 | astar          | rule=DEFAULT_PLANNER                | path=  15 | nodes=   71 |  1.071ms |    | dir=(1, 0) | score=35
T00741 | astar          | rule=DEFAULT_PLANNER                | path=  14 | nodes=   62 |  0.890ms |    | dir=(1, 0) | score=35
T00742 | astar          | rule=DEFAULT_PLANNER                | path=  13 | nodes=   53 |  1.610ms |    | dir=(1, 0) | score=35
T00743 | astar          | rule=DEFAULT_PLANNER                | path=  12 | nodes=   44 |  0.885ms |    | dir=(1, 0) | score=35
T00744 | astar          | rule=DEFAULT_PLANNER                | path=  11 | nodes=   35 |  0.806ms |    | dir=(1, 0) | score=35
T00745 | astar          | rule=DEFAULT_PLANNER                | path=  10 | nodes=   26 |  0.777ms |    | dir=(1, 0) | score=35
T00746 | astar          | rule=DEFAULT_PLANNER                | path=   9 | nodes=   17 |  0.678ms |    | dir=(0, 1) | score=35
T00747 | astar          | rule=DEFAULT_PLANNER                | path=   8 | nodes=   15 |  0.674ms |    | dir=(0, 1) | score=35
T00748 | astar          | rule=DEFAULT_PLANNER                | path=   7 | nodes=   13 |  1.051ms |    | dir=(0, 1) | score=35
T00749 | astar          | rule=DEFAULT_PLANNER                | path=   6 | nodes=   11 |  0.617ms |    | dir=(0, 1) | score=35
T00750 | astar          | rule=DEFAULT_PLANNER                | path=   5 | nodes=    9 |  0.615ms |    | dir=(0, 1) | score=35
T00751 | astar          | rule=DEFAULT_PLANNER                | path=   4 | nodes=    7 |  0.656ms |    | dir=(0, 1) | score=35
T00752 | astar          | rule=DEFAULT_PLANNER                | path=   3 | nodes=    5 |  0.754ms |    | dir=(0, 1) | score=35
T00753 | astar          | rule=DEFAULT_PLANNER                | path=   2 | nodes=    3 |  0.620ms |    | dir=(0, 1) | score=35
T00754 | bfs            | rule=FOOD_ADJACENT                  | path=   0 | nodes=    0 |  0.945ms | FB | dir=(1, 0) | score=35
EVENT  FOOD_EATEN score=36
T00755 | astar          | rule=DEFAULT_PLANNER                | path=  21 | nodes=   41 |  0.870ms |    | dir=(0, -1) | score=36
T00756 | astar          | rule=DEFAULT_PLANNER                | path=  20 | nodes=   40 |  0.945ms |    | dir=(0, -1) | score=36
T00757 | astar          | rule=DEFAULT_PLANNER                | path=  19 | nodes=   39 |  0.824ms |    | dir=(0, -1) | score=36
T00758 | astar          | rule=DEFAULT_PLANNER                | path=  18 | nodes=   38 |  0.517ms |    | dir=(0, -1) | score=36
T00759 | astar          | rule=DEFAULT_PLANNER                | path=  17 | nodes=   37 |  0.935ms |    | dir=(0, -1) | score=36
T00760 | astar          | rule=DEFAULT_PLANNER                | path=  16 | nodes=   36 |  0.784ms |    | dir=(0, -1) | score=36
T00761 | astar          | rule=DEFAULT_PLANNER                | path=  15 | nodes=   35 |  0.896ms |    | dir=(0, -1) | score=36
T00762 | astar          | rule=DEFAULT_PLANNER                | path=  14 | nodes=   34 |  0.796ms |    | dir=(0, -1) | score=36
T00763 | astar          | rule=DEFAULT_PLANNER                | path=  13 | nodes=   33 |  0.757ms |    | dir=(0, -1) | score=36
T00764 | astar          | rule=DEFAULT_PLANNER                | path=  12 | nodes=   32 |  0.756ms |    | dir=(-1, 0) | score=36
T00765 | astar          | rule=DEFAULT_PLANNER                | path=  11 | nodes=   29 |  0.662ms |    | dir=(-1, 0) | score=36
T00766 | astar          | rule=DEFAULT_PLANNER                | path=  10 | nodes=   26 |  1.352ms |    | dir=(-1, 0) | score=36
T00767 | astar          | rule=DEFAULT_PLANNER                | path=   9 | nodes=   23 |  0.673ms |    | dir=(-1, 0) | score=36
T00768 | astar          | rule=DEFAULT_PLANNER                | path=   8 | nodes=   20 |  0.957ms |    | dir=(-1, 0) | score=36
T00769 | astar          | rule=DEFAULT_PLANNER                | path=   7 | nodes=   17 |  0.639ms |    | dir=(-1, 0) | score=36
T00770 | astar          | rule=DEFAULT_PLANNER                | path=   6 | nodes=   14 |  0.616ms |    | dir=(-1, 0) | score=36
T00771 | astar          | rule=DEFAULT_PLANNER                | path=   5 | nodes=   11 |  0.902ms |    | dir=(-1, 0) | score=36
T00772 | astar          | rule=DEFAULT_PLANNER                | path=   4 | nodes=    8 |  0.588ms |    | dir=(-1, 0) | score=36
T00773 | astar          | rule=DEFAULT_PLANNER                | path=   3 | nodes=    5 |  0.351ms |    | dir=(-1, 0) | score=36
T00774 | astar          | rule=DEFAULT_PLANNER                | path=   2 | nodes=    2 |  1.248ms |    | dir=(0, -1) | score=36
T00775 | bfs            | rule=FOOD_ADJACENT                  | path=   0 | nodes=    0 |  0.525ms | FB | dir=(0, -1) | score=36
EVENT  FOOD_EATEN score=37
T00776 | astar          | rule=DEFAULT_PLANNER                | path=  15 | nodes=   65 |  1.045ms |    | dir=(-1, 0) | score=37
T00777 | astar          | rule=DEFAULT_PLANNER                | path=  14 | nodes=   54 |  0.903ms |    | dir=(-1, 0) | score=37
T00778 | astar          | rule=DEFAULT_PLANNER                | path=  13 | nodes=   43 |  0.841ms |    | dir=(-1, 0) | score=37
T00779 | astar          | rule=DEFAULT_PLANNER                | path=  12 | nodes=   32 |  0.797ms |    | dir=(-1, 0) | score=37
T00780 | astar          | rule=DEFAULT_PLANNER                | path=  11 | nodes=   21 |  0.960ms |    | dir=(-1, 0) | score=37
T00781 | astar          | rule=DEFAULT_PLANNER                | path=  10 | nodes=   10 |  0.817ms |    | dir=(0, -1) | score=37
T00782 | astar          | rule=DEFAULT_PLANNER                | path=   9 | nodes=    9 |  0.613ms |    | dir=(0, -1) | score=37
T00783 | astar          | rule=DEFAULT_PLANNER                | path=   8 | nodes=    8 |  0.634ms |    | dir=(0, -1) | score=37
T00784 | astar          | rule=DEFAULT_PLANNER                | path=   7 | nodes=    7 |  0.965ms |    | dir=(0, -1) | score=37
T00785 | astar          | rule=DEFAULT_PLANNER                | path=   6 | nodes=    6 |  0.317ms |    | dir=(0, -1) | score=37
T00786 | astar          | rule=DEFAULT_PLANNER                | path=   5 | nodes=    5 |  0.801ms |    | dir=(0, -1) | score=37
T00787 | astar          | rule=DEFAULT_PLANNER                | path=   4 | nodes=    4 |  0.413ms |    | dir=(0, -1) | score=37
T00788 | astar          | rule=DEFAULT_PLANNER                | path=   3 | nodes=    3 |  0.436ms |    | dir=(0, -1) | score=37
T00789 | astar          | rule=DEFAULT_PLANNER                | path=   2 | nodes=    2 |  0.635ms |    | dir=(0, -1) | score=37
T00790 | bfs            | rule=FOOD_ADJACENT                  | path=   0 | nodes=    0 |  0.490ms | FB | dir=(0, -1) | score=37
EVENT  FOOD_EATEN score=38
T00791 | astar          | rule=DEFAULT_PLANNER                | path=  20 | nodes=   98 |  1.224ms |    | dir=(1, 0) | score=38
T00792 | astar          | rule=DEFAULT_PLANNER                | path=  19 | nodes=   97 |  1.803ms |    | dir=(0, 1) | score=38
T00793 | astar          | rule=DEFAULT_PLANNER                | path=  18 | nodes=   88 |  1.055ms |    | dir=(0, 1) | score=38
T00794 | astar          | rule=DEFAULT_PLANNER                | path=  17 | nodes=   79 |  1.097ms |    | dir=(0, 1) | score=38
T00795 | astar          | rule=DEFAULT_PLANNER                | path=  16 | nodes=   70 |  0.992ms |    | dir=(0, 1) | score=38
T00796 | astar          | rule=DEFAULT_PLANNER                | path=  15 | nodes=   61 |  1.307ms |    | dir=(0, 1) | score=38
T00797 | astar          | rule=DEFAULT_PLANNER                | path=  14 | nodes=   52 |  1.094ms |    | dir=(0, 1) | score=38
T00798 | astar          | rule=DEFAULT_PLANNER                | path=  13 | nodes=   43 |  0.806ms |    | dir=(0, 1) | score=38
T00799 | astar          | rule=DEFAULT_PLANNER                | path=  12 | nodes=   34 |  0.744ms |    | dir=(0, 1) | score=38
T00800 | astar          | rule=DEFAULT_PLANNER                | path=  11 | nodes=   25 |  0.680ms |    | dir=(0, 1) | score=38
T00801 | astar          | rule=DANGER_AHEAD_USE_PLANNER       | path=  10 | nodes=   16 |  0.739ms |    | dir=(1, 0) | score=38
T00802 | astar          | rule=DEFAULT_PLANNER                | path=   9 | nodes=   15 |  0.653ms |    | dir=(1, 0) | score=38
T00803 | astar          | rule=DEFAULT_PLANNER                | path=   8 | nodes=   14 |  0.661ms |    | dir=(1, 0) | score=38
T00804 | astar          | rule=DEFAULT_PLANNER                | path=   7 | nodes=   13 |  0.621ms |    | dir=(1, 0) | score=38
T00805 | astar          | rule=DEFAULT_PLANNER                | path=   6 | nodes=   12 |  0.745ms |    | dir=(1, 0) | score=38
T00806 | astar          | rule=DEFAULT_PLANNER                | path=   5 | nodes=   11 |  1.760ms |    | dir=(0, 1) | score=38
T00807 | astar          | rule=DEFAULT_PLANNER                | path=   4 | nodes=    7 |  0.576ms |    | dir=(0, 1) | score=38
T00808 | astar          | rule=DANGER_AHEAD_USE_PLANNER       | path=   3 | nodes=    3 |  0.546ms |    | dir=(1, 0) | score=38
T00809 | astar          | rule=DEFAULT_PLANNER                | path=   2 | nodes=    2 |  1.097ms |    | dir=(1, 0) | score=38
T00810 | bfs            | rule=FOOD_ADJACENT                  | path=   0 | nodes=    0 |  0.495ms | FB | dir=(1, 0) | score=38
EVENT  FOOD_EATEN score=39
T00811 | astar          | rule=DEFAULT_PLANNER                | path=   6 | nodes=    6 |  0.817ms |    | dir=(1, 0) | score=39
T00812 | astar          | rule=DEFAULT_PLANNER                | path=   5 | nodes=    5 |  0.361ms |    | dir=(1, 0) | score=39
T00813 | astar          | rule=DEFAULT_PLANNER                | path=   4 | nodes=    4 |  0.730ms |    | dir=(1, 0) | score=39
T00814 | astar          | rule=DEFAULT_PLANNER                | path=   3 | nodes=    3 |  0.356ms |    | dir=(1, 0) | score=39
T00815 | astar          | rule=DEFAULT_PLANNER                | path=   2 | nodes=    2 |  0.857ms |    | dir=(1, 0) | score=39
T00816 | bfs            | rule=FOOD_ADJACENT                  | path=   0 | nodes=    0 |  0.498ms | FB | dir=(1, 0) | score=39
EVENT  FOOD_EATEN score=40
T00817 | astar          | rule=DEFAULT_PLANNER                | path=   2 | nodes=    3 |  0.637ms |    | dir=(0, 1) | score=40
T00818 | bfs            | rule=FOOD_ADJACENT                  | path=   0 | nodes=    0 |  0.480ms | FB | dir=(1, 0) | score=40
EVENT  FOOD_EATEN score=41
T00819 | astar          | rule=DEFAULT_PLANNER                | path=  10 | nodes=   26 |  0.784ms |    | dir=(0, 1) | score=41
T00820 | astar          | rule=DEFAULT_PLANNER                | path=   9 | nodes=   23 |  0.683ms |    | dir=(0, 1) | score=41
T00821 | astar          | rule=DEFAULT_PLANNER                | path=   8 | nodes=   20 |  0.671ms |    | dir=(0, 1) | score=41
T00822 | astar          | rule=DEFAULT_PLANNER                | path=   7 | nodes=   17 |  0.657ms |    | dir=(0, 1) | score=41
T00823 | astar          | rule=DEFAULT_PLANNER                | path=   6 | nodes=   14 |  1.130ms |    | dir=(0, 1) | score=41
T00824 | astar          | rule=DEFAULT_PLANNER                | path=   5 | nodes=   11 |  0.401ms |    | dir=(0, 1) | score=41
T00825 | astar          | rule=DEFAULT_PLANNER                | path=   4 | nodes=    8 |  0.509ms |    | dir=(0, 1) | score=41
T00826 | astar          | rule=DEFAULT_PLANNER                | path=   3 | nodes=    5 |  0.554ms |    | dir=(0, 1) | score=41
T00827 | astar          | rule=DEFAULT_PLANNER                | path=   2 | nodes=    2 |  0.630ms |    | dir=(1, 0) | score=41
T00828 | bfs            | rule=FOOD_ADJACENT                  | path=   0 | nodes=    0 |  0.457ms | FB | dir=(1, 0) | score=41
EVENT  FOOD_EATEN score=42
T00829 | astar          | rule=DEFAULT_PLANNER                | path=   8 | nodes=   23 |  0.692ms |    | dir=(0, -1) | score=42
T00830 | astar          | rule=DEFAULT_PLANNER                | path=   7 | nodes=   19 |  0.592ms |    | dir=(0, -1) | score=42
T00831 | astar          | rule=DEFAULT_PLANNER                | path=   6 | nodes=   15 |  0.642ms |    | dir=(0, -1) | score=42
T00832 | astar          | rule=DEFAULT_PLANNER                | path=   5 | nodes=   11 |  0.660ms |    | dir=(0, -1) | score=42
T00833 | astar          | rule=DEFAULT_PLANNER                | path=   4 | nodes=    7 |  0.671ms |    | dir=(0, -1) | score=42
T00834 | astar          | rule=DEFAULT_PLANNER                | path=   3 | nodes=    3 |  0.363ms |    | dir=(1, 0) | score=42
T00835 | astar          | rule=DEFAULT_PLANNER                | path=   2 | nodes=    2 |  0.956ms |    | dir=(1, 0) | score=42
T00836 | bfs            | rule=FOOD_ADJACENT                  | path=   0 | nodes=    0 |  0.479ms | FB | dir=(1, 0) | score=42
EVENT  FOOD_EATEN score=43
T00837 | astar          | rule=DEFAULT_PLANNER                | path=   2 | nodes=    3 |  0.560ms |    | dir=(0, -1) | score=43
T00838 | bfs            | rule=FOOD_ADJACENT                  | path=   0 | nodes=    0 |  0.486ms | FB | dir=(1, 0) | score=43
EVENT  FOOD_EATEN score=44
T00839 | astar          | rule=DEFAULT_PLANNER                | path=   5 | nodes=    9 |  0.706ms |    | dir=(0, -1) | score=44
T00840 | astar          | rule=DEFAULT_PLANNER                | path=   4 | nodes=    7 |  0.957ms |    | dir=(0, -1) | score=44
T00841 | astar          | rule=DEFAULT_PLANNER                | path=   3 | nodes=    5 |  0.606ms |    | dir=(0, -1) | score=44
T00842 | astar          | rule=DEFAULT_PLANNER                | path=   2 | nodes=    3 |  0.815ms |    | dir=(0, -1) | score=44
T00843 | bfs            | rule=FOOD_ADJACENT                  | path=   0 | nodes=    0 |  0.517ms | FB | dir=(1, 0) | score=44
EVENT  FOOD_EATEN score=45
T00844 | astar          | rule=DEFAULT_PLANNER                | path=  17 | nodes=   87 |  0.825ms |    | dir=(0, 1) | score=45
T00845 | astar          | rule=DEFAULT_PLANNER                | path=  16 | nodes=   76 |  0.895ms |    | dir=(0, 1) | score=45
T00846 | astar          | rule=DEFAULT_PLANNER                | path=  15 | nodes=   65 |  0.608ms |    | dir=(0, 1) | score=45
T00847 | astar          | rule=DEFAULT_PLANNER                | path=  14 | nodes=   54 |  0.571ms |    | dir=(0, 1) | score=45
T00848 | astar          | rule=DEFAULT_PLANNER                | path=  13 | nodes=   43 |  0.789ms |    | dir=(0, 1) | score=45
T00849 | astar          | rule=DEFAULT_PLANNER                | path=  12 | nodes=   32 |  0.938ms |    | dir=(0, 1) | score=45
T00850 | astar          | rule=DEFAULT_PLANNER                | path=  11 | nodes=   21 |  0.786ms |    | dir=(0, 1) | score=45
T00851 | astar          | rule=DEFAULT_PLANNER                | path=  10 | nodes=   10 |  0.715ms |    | dir=(1, 0) | score=45
T00852 | astar          | rule=DEFAULT_PLANNER                | path=   9 | nodes=    9 |  1.066ms |    | dir=(1, 0) | score=45
T00853 | astar          | rule=DEFAULT_PLANNER                | path=   8 | nodes=    8 |  0.633ms |    | dir=(1, 0) | score=45
